ra,dec,type,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,photo_z,color_g-r,color_r-z,photo_z_calidad,distancia_photoz_Mpc
180.09253036736152,-0.1699268347599746,PSF,0.244498,0.895606,3.264341,1.155411,2.433796,891.16583,300.6945,109.586136,0.46303049918690375,1.4096042087102667,1.4041963133955804,buena,1983.0435925744125
180.09318139779614,-0.1685447381804652,REX,0.397951,0.749269,1.187736,0.526663,-0.258138,707.08276,240.8595,93.926506,0.1467859109390977,0.6870204106303852,0.5002053885433426,buena,628.6472720028742
180.0947066396596,-0.1693784975352149,REX,0.467112,0.35775,0.744657,-0.596945,-1.159927,610.24554,208.16632,82.427536,0.0,-0.28960345481194594,0.7959415848203726,buena,
180.1007040968042,-0.181097980915734,REX,0.433062,0.643083,0.830717,-1.243455,1.947609,913.94916,204.16216,76.70562,0.049017870763757534,0.4292923795923933,0.2779651724377281,buena,209.9312566027601
180.1044381592514,-0.1801480355794546,REX,0.26184,0.632634,0.990041,0.785014,-3.592715,1454.1089,331.4294,120.05409,0.21238557955590787,0.9577913410905872,0.486251628555074,buena,909.5942134117166
180.1056406411781,-0.1777929822967296,REX,0.46223,0.689083,0.936941,2.500669,2.988116,715.83,158.41724,60.52304,0.05842364478712624,0.4335335170825516,0.3336017701099223,buena,250.21382965787805
180.1118564924781,-0.1768049246644842,PSF,0.057983,0.109445,0.41989,8.349846,10.452699,1725.0876,430.693,130.24988,0.2914118797298023,0.6897381097479247,1.4598490152854744,buena,1248.0440530656829
180.11160656457298,-0.1759243329405555,PSF,24.54634,33.42971,36.684242,7.255371,2.286724,311.8927,129.04475,95.64128,0.0,0.33536465912575864,0.10086735153421245,buena,
180.10474424894144,-0.1744774657518965,REX,0.170776,0.278778,0.711557,0.319421,-0.708775,878.1035,174.36441,82.98055,0.1856264871227717,0.5320791524627104,1.0173779933806273,buena,794.9917263491582
180.10283918659414,-0.1705591772133591,SER,7.90428,16.763746,29.126738,26.818798,18.428679,177.1114,35.619747,38.530033,0.194038263804282,0.8162718891487053,0.5998019434473711,buena,831.0172578848304
180.10464229075484,-0.1701110104121421,EXP,0.877573,1.629156,2.344375,1.660963,-0.11628,374.91364,123.46726,54.629116,0.12719879050323754,0.6716985480892923,0.3951610232060965,buena,544.7605437084662
180.10333885938812,-0.1689193484192898,PSF,0.222432,0.383597,0.878693,2.72342,3.538224,883.46936,311.59058,113.608086,0.18290944623496247,0.5916948379804445,0.899904911599009,buena,783.3553211171177
180.10642835850524,-0.173610355771868,SER,11.940631,34.283592,67.6645,65.28008,45.239395,281.0411,77.72119,46.96168,0.29701485988329124,1.1451476011035098,0.7381863973827585,buena,1272.0402129562494
180.10757928261424,-0.1748002269333057,EXP,0.303389,1.70038,4.939507,10.367248,3.575421,816.90936,290.5891,110.49623,0.5415179549366445,1.8713653940870216,1.1578440427659267,buena,2319.185696594141
180.10701622958518,-0.1721779783833007,REX,0.100474,0.157023,0.816982,-2.606496,-3.059624,634.8705,219.32578,84.7373,0.28978694290654927,0.4847739451967783,1.7906230440490312,media,1241.0848558608582
180.10832217145276,-0.1698481481412266,PSF,0.677725,1.382792,1.928553,2.4138,1.511001,814.5212,286.16138,112.83383,0.1477426151278209,0.7742583801752652,0.3611868005600307,buena,632.7445962931057
180.0068457047219,-0.1632306663175801,DEV,0.135647,0.836793,3.31037,9.759898,4.575791,723.0024,236.76129,91.314384,0.6178518404477608,1.975519613248732,1.4931462475705182,buena,2646.104598966543
180.00641246341343,-0.1615947516152387,PSF,0.368433,0.468298,0.741576,-0.348142,-1.711349,883.94055,315.20416,114.9749,0.03996487403952499,0.2604094515626123,0.49908340765914616,buena,171.15954031385124
180.01371976155949,-0.1661525381798133,PSF,0.204589,0.240535,0.391245,-3.280797,-0.5697,833.2633,294.1377,113.604164,0.023161445184577537,0.17573999866931445,0.5281763034483262,buena,99.19466546738232
180.01395374636866,-0.1658665717226302,REX,3.094429,7.763885,11.461851,15.322694,6.871958,200.91393,61.33574,32.422768,0.21312748135444332,0.9987464285707119,0.4229391614117688,buena,912.7715928942532
180.00795699445044,-0.1621277580468811,REX,0.198199,0.362263,1.023753,1.909889,0.790638,458.02594,147.01642,61.76334,0.23289077826775076,0.6548063009005674,1.1279280202840596,buena,997.4128408917426
180.00756659801178,-0.1611104726941855,PSF,-0.003978,0.164475,1.502215,0.911307,1.652779,946.55884,324.43124,114.08888,,,,sin_datos,
180.01227908789556,-0.1609988276991834,REX,0.17033,1.230494,4.365514,14.883591,4.744014,544.0226,170.30197,70.908516,0.642976178079859,2.146970884916186,1.3748897123387493,media,2753.705840885809
180.01364941059012,-0.1610201244047729,REX,0.376499,1.387926,3.865618,7.300212,1.366504,439.55295,137.58244,59.55353,0.4209462865518401,1.4165062111060855,1.1121315585021243,buena,1802.807456162121
180.00169693987877,-0.154425710542808,PSF,0.005731,0.043091,0.496764,7.55865,4.411035,2134.2407,584.84094,170.3235,0.8457589311810012,2.1903904107255734,2.654408856664052,baja,3622.173555060074
180.0046519134412,-0.1563022341003441,PSF,0.173831,0.153724,0.211,0.631062,0.719633,1241.3298,476.1229,174.91595,0.0,-0.13346387994765507,0.34385194682281295,buena,
180.01030402599355,-0.1575383660278844,REX,1.178218,2.699955,4.184593,7.097124,6.401332,391.7196,121.77349,73.28575,0.19644305723676733,0.9003271813895459,0.4757417459292057,buena,841.3163855149309
180.01200706443228,-0.1603905057695385,REX,0.360816,0.569481,0.760556,-3.847549,2.466544,305.0982,96.97328,43.770164,0.07099039128859255,0.49548362839795956,0.31412989459401786,buena,304.034055696985
180.01211730281076,-0.1590505606911533,REX,0.034547,0.151286,0.933333,2.843172,1.18775,575.5734,186.01715,74.08745,0.5972069556491615,1.603471000755274,1.9755947030689534,media,2557.6877309822726
180.01084968424632,-0.157849024949124,DEV,1.112412,1.42284,0.992431,-2.214419,-3.07702,671.68677,241.2415,142.22,0.0,0.267226002003909,-0.3911393607342255,buena,
180.00889874476204,-0.1566917763159928,REX,0.065387,0.261924,0.82687,-0.129628,-1.314171,803.7256,202.11995,103.067406,0.46390065434108707,1.5067097059966343,1.248154852279523,buena,1986.770249038898
180.0147126659803,-0.1628452020102604,PSF,0.29913,0.550672,0.797643,0.643528,0.158587,886.48376,311.1966,114.725784,0.12598897610249632,0.662582558777018,0.4022889093882789,buena,539.5792118095804
180.01940392258888,-0.1631369311047451,EXP,1.072207,3.133108,7.886711,12.363686,6.959116,234.88208,72.11209,34.89652,0.3414056650602729,1.164241818215725,1.0023014033756112,buena,1462.1549071934849
180.01756573681277,-0.1616562990865467,PSF,0.133275,0.331776,0.572394,-1.526761,-4.769488,921.4968,318.842,114.87483,0.2363789619800375,0.9902406891235565,0.5921252646609894,buena,1012.3518575926284
180.02249410387543,-0.1667551653859223,REX,0.176097,0.272761,1.39592,5.48134,2.277827,391.79767,125.413086,54.03896,0.28467329376150086,0.47507579157646873,1.7726956391158915,media,1219.1843780530915
180.023245382107,-0.1664343964074577,PSF,0.204497,0.412479,0.625648,1.698058,2.759299,901.2196,315.35806,114.84361,0.15829489515399098,0.7617872538936048,0.45232054453726533,buena,677.9373672438178
180.01601103575547,-0.1595442290936192,PSF,0.253353,0.213103,0.269743,0.025435,0.567585,904.64496,322.03867,115.15517,0.0,-0.18784121898606898,0.2559015491564587,buena,
180.01425358229326,-0.1585297364063259,SER,3.891018,14.60567,31.275305,45.261837,32.760006,317.19974,87.57312,49.362545,0.38304142870229435,1.4361456102759362,0.8267001742220685,buena,1640.4704489498938
180.01724878782244,-0.1572728838548752,SER,3.569387,8.983085,18.053335,18.324947,15.16291,506.1589,127.499054,78.97223,0.26419439418302526,1.0020796787964237,0.7578298298927955,buena,1131.4783831707148
180.02718252378875,-0.1545402458190958,REX,0.184275,0.171248,0.335327,0.449434,-2.1615,1212.0452,337.73837,99.50925,0.0,-0.07960227947319964,0.729607538648537,buena,
180.00084041044758,-0.1533958741916755,REX,0.180112,0.198767,0.25035,-1.372933,1.617244,1201.4132,308.55194,91.94503,0.0,0.10700408548980533,0.2505082819851161,buena,
180.0037560527078,-0.1531253012699728,PSF,51.21762,192.6088,687.7015,450.04617,265.01773,268.3955,45.188324,7.611722,0.46680689970439665,1.438141829625721,1.381809615319776,buena,1999.2169696248648
180.00477562847368,-0.1524094531015532,REX,0.067862,-0.152961,1.789831,-1.961802,-2.228249,409.3417,98.975525,29.001722,,,,sin_datos,
180.00068874907404,-0.1470429008428721,PSF,0.088344,0.073098,0.336193,4.267548,3.937536,2109.915,578.6697,209.69191,0.09708646164566515,-0.20567891141232764,1.6567079299916472,media,415.79698536109544
180.00379251582368,-0.1476205709761928,PSF,0.081419,0.088989,0.344295,1.700091,-1.495098,2098.7666,580.665,210.27563,0.1444794975175121,0.09652640618327268,1.4689859731446262,buena,618.7694813054264
180.01001232247668,-0.1498917089704602,REX,0.404994,0.975603,1.610955,1.58618,2.967023,1165.8817,293.80237,106.653305,0.2203191919625812,0.9545613448346053,0.5445257050261993,buena,943.5718871862294
180.00894996507824,-0.1487388850783419,PSF,0.252308,0.244822,0.275774,0.892369,-2.639988,2036.1735,567.7381,210.52518,0.0,-0.03270144894811011,0.1292571924761674,buena,
180.00989301120757,-0.1477636060317564,PSF,0.158556,0.102895,0.167117,-0.99623,1.189199,2077.7786,578.8992,210.13501,0.0,-0.4694710238301347,0.5265658982544288,buena,
180.01128030478188,-0.1477262261747223,REX,0.375052,0.679501,0.976726,0.132333,-2.459531,1504.0239,394.37866,142.97531,0.12040512719857527,0.6452465362137367,0.3939566209676073,buena,515.6649862666218
180.0131802664449,-0.1479273345167537,PSF,0.188241,0.25852,0.541117,0.912887,-0.367756,2062.8074,570.9175,209.29515,0.10641134031330404,0.3444498148926023,0.8019925772676899,buena,455.7331038799987
180.00253679315605,-0.1451645661859058,REX,0.146034,0.261513,0.22952,1.062172,2.666094,1262.5386,321.84253,114.28701,0.03689728324652854,0.6325982543773527,-0.14168186898539759,buena,158.02181768570014
180.00191068184066,-0.1400595947378919,PSF,0.308161,0.523185,0.641445,-2.290827,-0.364391,1372.3751,557.4329,191.90341,0.0768625583611813,0.5746940231934907,0.22126035041872427,buena,329.1830757038142
180.00846773443254,-0.1444973533776554,PSF,0.116768,0.143084,0.367315,1.303798,1.259251,2050.79,562.1083,209.33499,0.10870986607800573,0.22066807731930993,1.0236189783211884,buena,465.57711371965934
180.00890067866584,-0.1443910937330714,REX,1.239577,2.937432,5.659995,9.470793,0.461602,684.80884,167.72832,63.249405,0.24100202985860317,0.9367357806930947,0.7121205645688633,buena,1032.1512987757148
180.01024864432463,-0.1438914011933221,PSF,0.096358,0.445167,0.888728,-1.057558,0.097318,2106.9724,558.7739,207.05344,0.42798920361275405,1.6615879639912023,0.7506147507663563,buena,1832.9705049790002
180.01332049591684,-0.1467469380208639,REX,0.119631,0.306803,0.630599,-2.167343,4.670949,1239.5804,315.923,111.94931,0.27297004648105694,1.0225396722719964,0.7822341894203859,buena,1169.0623027847187
180.0132120469631,-0.1462214134196913,PSF,0.14426,0.219875,0.172777,1.085257,-2.274831,2067.3901,568.74695,210.31992,0.0,0.4575748115286764,-0.26172480892444483,buena,
180.0129420299108,-0.1436167236485082,REX,0.097892,0.741135,2.167414,3.940938,0.317116,1664.5232,416.27405,141.32713,0.6242355327129216,2.1978753042998704,1.16511137758636,media,2673.4443531849456
180.01199507768166,-0.1412971019643002,PSF,0.048896,0.211916,0.46041,-0.668321,-2.464642,1424.3934,569.00995,191.2619,0.42442438455992293,1.5922260383084854,0.8424524998853435,buena,1817.703278319379
180.01639990383623,-0.1523414071704666,PSF,0.472281,0.798619,1.118872,0.044457,2.311661,1953.3165,543.40784,208.99536,0.09750226537108889,0.5703479104367766,0.36610191841263173,buena,417.5777685166717
180.01714231666156,-0.1521280469946494,REX,0.316333,0.369881,0.428122,-0.194124,-4.233618,1063.7642,271.35272,97.32086,0.0,0.1697938075781309,0.15876380622399466,buena,
180.0145651889717,-0.1515113332165626,REX,0.244504,0.361717,0.77734,-1.519551,1.482479,1478.5464,385.0756,138.10126,0.1308926307972845,0.425207379547377,0.8306052394029351,buena,560.5803360114917
180.01490812806125,-0.1518131426487777,PSF,0.151734,0.16235,0.11295,2.330627,-2.169985,2052.8953,573.65466,210.8875,0.0,0.07342346537718214,-0.3939151442640956,buena,
180.01451699367897,-0.1505440405538694,PSF,0.015837,0.04327,0.857212,1.007166,2.470706,2110.165,579.26013,208.52634,0.6591592416160436,1.091284946195259,3.2422533671148592,baja,2823.0138465355653
180.02020313072887,-0.1490056960156957,PSF,0.039705,0.071689,0.354563,-0.680838,-1.596083,2108.912,576.0417,208.78104,0.32071991037969505,0.6415183050902691,1.735602227380852,media,1373.5630037466926
180.0192339234845,-0.148322170112153,PSF,0.125479,0.171772,0.171727,-0.431361,2.062046,2080.4585,574.0602,210.46854,0.0,0.3409533084359886,-0.0002844731978477455,buena,
180.0246484524802,-0.1527245172198228,REX,1.011244,2.030648,2.892623,3.394857,-0.28365,1487.5381,395.3192,152.5744,0.14685812643546203,0.7569467247250898,0.3841429683612638,buena,628.9565528765992
180.026558722206,-0.1536848707942586,PSF,0.101495,0.186558,-0.024096,0.109732,1.269432,2076.3071,571.27594,158.28873,0.06523076833306493,0.6609230733322597,,media,279.3670339399728
180.02327611215992,-0.1473387402686475,REX,0.187398,0.28986,0.378133,0.064785,-2.109885,825.1858,206.26215,73.304474,0.06168569483410344,0.4735583407239581,0.2886407310207595,buena,264.18437253933956
180.01689943541598,-0.1468426026524601,PSF,0.112967,0.127257,0.155541,0.199834,0.163195,2087.242,574.75464,209.97717,0.0,0.12932521303966027,0.21790801492017664,buena,
180.0170715590083,-0.1440421202758128,REX,0.173124,0.261984,0.40119,1.002388,1.731581,1834.8673,487.36404,175.69899,0.08185168077396393,0.44979372717092403,0.4626883265415529,buena,350.55023672368554
180.0199120243721,-0.1456169880416719,REX,0.163137,0.200557,0.409938,0.461461,-0.390047,1723.3485,459.33084,163.93839,0.07248347814672193,0.22421338266663327,0.7762008832004241,buena,310.4285725427864
180.0189296087614,-0.143867313497509,REX,0.140982,0.226252,0.310414,3.819201,6.245378,1866.3942,495.211,176.43091,0.07989880225297731,0.5135718991500795,0.3433721831030496,buena,342.18654740965724
180.01404560475933,-0.1403170001832682,PSF,0.03611,0.102603,0.591923,5.74513,7.004928,1391.0118,566.4756,190.55232,0.46887229033133426,1.1338314270809597,1.9027628904072955,media,2008.0625200931474
180.01946771334744,-0.1425155379545407,REX,0.212957,0.225297,0.29571,-0.050931,0.986472,1008.85614,380.5245,119.36385,0.0,0.06115872171961101,0.2952765061784426,buena,
180.02213699381147,-0.1456769644686442,PSF,0.112423,0.178953,0.315977,-0.864394,0.617913,2074.502,573.6386,209.33424,0.11877106623561211,0.504709532868354,0.6172912201234908,buena,508.666712657928
180.02541820041583,-0.1446772295754506,PSF,0.096054,0.151478,0.361742,3.250425,2.154258,2089.922,572.74927,208.8982,0.16541483198945084,0.4945852684720826,0.9451234324762012,buena,708.4302724539214
180.02543311824297,-0.1436536593846213,REX,0.01794,0.078867,0.648187,4.116019,6.293109,1792.9102,464.57297,155.87064,0.6449724248152823,1.6076822060611597,2.2870124886666154,media,2762.255265394195
180.0325578477571,-0.1661538069204471,REX,1.112651,1.888551,2.795161,0.785934,-0.296824,553.33215,88.2107,82.242874,0.10746038826458724,0.5744243869538721,0.4256952768407949,buena,460.22591336392804
180.0288611286515,-0.1612608950978974,PSF,0.99703,2.6268,4.409134,2.662135,0.95597,791.96295,264.1452,110.46305,0.24729659725850225,1.0517969536548364,0.5623157256319544,buena,1059.1093535308921
180.0348877647766,-0.161310817003717,REX,0.313394,0.442076,1.187702,0.729491,1.153751,495.5136,160.8493,66.179596,0.15433286895610931,0.37351565113593566,1.0730263744808362,buena,660.9690019220558
180.03813297128116,-0.1668576602128209,REX,0.148888,0.374281,1.832374,11.934992,11.622043,384.81433,122.85245,53.12698,0.4088924305298157,1.000845212587091,1.7245408492202863,media,1751.1838115161097
180.03670271160394,-0.165394719676837,REX,0.061577,0.572298,2.281896,6.881101,5.174441,476.81506,151.67471,63.50013,0.7303799206501621,2.420509254281008,1.5016840471994009,media,3128.0341669365293
180.04063442925343,-0.1669700728489892,REX,0.141739,0.322385,0.804462,0.736241,-2.273777,599.8036,198.34949,78.36817,0.2719774293000119,0.8922136556538689,0.9928267692436314,buena,1164.8111721481682
180.03499226581297,-0.1643428552720398,PSF,0.190025,0.104143,0.359269,-1.230306,-2.792365,898.67566,324.68292,114.39569,0.0,-0.6529516429028064,1.3444741527629773,buena,
180.03514030404577,-0.1634347313901571,REX,0.024036,0.176587,0.744391,8.411627,4.42511,608.0276,197.31668,77.66472,0.6756262276652152,2.165241332852837,1.562105963013373,media,2893.537821157464
180.04101857754338,-0.1637094225931983,REX,0.134587,0.590187,3.227403,14.766448,10.471803,629.8478,204.5423,80.87827,0.5779404137663868,1.6049663161771832,1.844658898147273,media,2475.1739602937446
180.03904921890148,-0.1613896130552292,PSF,0.609532,2.713519,20.452972,13.12288,7.669408,839.64014,263.88705,96.098434,0.6342940564472427,1.6213408903491349,2.1930588923997263,media,2716.5224896729947
180.04028024024186,-0.16223057508264,REX,0.16601,0.438957,0.160458,1.904658,0.389419,562.3352,182.14647,73.56546,3.210430240407902e-05,1.0557193237333635,-1.092651510872912,buena,0.13749468185848798
180.03447372473318,-0.1593814513073221,REX,1.211796,2.599449,4.16189,6.663068,4.042633,538.94037,177.22717,46.216736,0.18381085272974412,0.8286294664692413,0.5110232407495587,buena,787.2158192418
180.03192047532974,-0.1589886390760138,REX,0.204283,0.284071,0.717237,1.157154,-1.760345,708.5699,238.3711,90.94109,0.140335090115823,0.35798668257966426,1.0055894631393798,buena,601.0200229924869
180.033885585991,-0.1586342916784587,REX,0.192454,0.310146,0.681035,0.57567,1.807369,589.69995,194.23218,72.78346,0.15762574432012355,0.5180981059824887,0.8540081188300093,buena,675.0715619115625
180.03559376690853,-0.1599588084773076,PSF,7.985004,12.485463,14.331415,3.744506,3.099365,407.0114,159.01657,100.7639,0.04378760380544157,0.48532378488364714,0.14971105056353196,buena,187.5313339251926
180.0379854616594,-0.1596770016783336,REX,0.22161,0.440231,0.81907,4.13118,4.781033,503.40762,163.1958,67.06316,0.187422191487088,0.7452281687956699,0.6741009952544701,buena,802.6822781380112
180.03984624262944,-0.1570725517146576,EXP,0.669252,1.238597,2.8713,3.476698,4.641024,577.77716,138.82904,68.62129,0.20401842147947258,0.6683508651522558,0.9128713679427243,buena,873.7597721801582
180.0394615445258,-0.1561820400246123,REX,0.187813,0.46619,0.802467,2.35884,0.709951,808.4024,294.20685,109.749084,0.23522240039579445,0.9870932589644177,0.589660571031267,buena,1007.3985941616484
180.04084500604432,-0.1544197236574532,PSF,0.122008,0.189933,0.238774,0.350855,-1.808185,2074.6606,573.7882,171.462,0.05740255253997598,0.4805302998194847,0.24846651723403212,buena,245.8407474490506
180.04474835105006,-0.1669749813156536,DEV,1.323011,3.554196,6.314415,3.227548,-0.894709,316.47318,100.74554,46.26233,0.2618331045657573,1.0729447967104555,0.6239793692542897,buena,1121.3655714791344
180.0433195335534,-0.1652568891724167,EXP,1.878874,4.364222,7.177464,6.992658,3.832069,402.23395,128.078,60.439644,0.20977980672835927,0.9150229439557265,0.5401604715961845,buena,898.4343413979966
180.04631513535764,-0.1664952080855067,SER,9.978922,29.274149,57.07739,54.162373,37.252018,240.03738,67.56669,46.147766,0.3008678419071936,1.1685016274827902,0.7249495669099737,buena,1288.5415694073283
180.04296505333295,-0.1638289866359767,PSF,0.274762,0.250559,0.436988,0.245503,4.442018,887.51385,318.27548,114.90155,0.0,-0.10011665469522768,0.6038987600525942,buena,
180.04213956812748,-0.1623915242493042,REX,0.30808,1.144107,5.716533,27.054205,16.56481,540.6602,172.97256,70.65267,0.5181267377677752,1.4245078428587092,1.746665180353986,media,2219.006975298896
180.04495800091763,-0.1622945521828209,REX,0.27425,0.486389,1.329107,2.279359,0.023137,627.60657,210.10489,82.80458,0.21923926796728316,0.6220927707000428,1.0914405019484832,buena,938.946843343321
180.04755049818738,-0.1622732511151076,PSF,0.016146,0.348457,1.579303,1.173538,-2.108004,929.5499,317.44348,113.42012,0.9799212533615556,3.335210612869286,1.6407906676282273,baja,4196.75715988145
180.04932935971593,-0.1663778413341977,REX,0.235328,0.506913,0.707011,-1.046423,0.818037,774.5118,261.6645,99.36839,0.16247216890087335,0.8331495629515331,0.361231854419934,buena,695.827583876914
180.0538910041972,-0.1665239370082882,REX,0.313956,0.331385,1.060133,0.964448,0.697648,289.32236,91.98337,41.411858,0.1040503521250189,0.058660147793105466,1.2625687678449502,buena,445.6215831332134
180.05535174615153,-0.1641792627751911,EXP,3.438439,5.292703,6.104728,2.845212,3.991259,174.83527,56.676826,28.2355,0.04031842291731741,0.46829050036126674,0.15497198551333824,buena,172.67370155808737
180.04519747643036,-0.159760751866513,EXP,0.444417,1.729791,4.124344,14.888521,10.81706,520.5504,165.09457,69.57056,0.4103873242110453,1.475507424482359,0.9434031206030369,buena,1757.5860665324594
180.04798680123764,-0.1598330721766844,PSF,0.036434,0.178297,0.905373,3.460012,2.660248,920.0402,320.88232,113.835464,0.5956545522846726,1.724092954670379,1.7642087574471859,media,2551.03917640445
180.04631424017006,-0.1572277500913589,PSF,0.153141,0.22525,0.441517,0.36374,-1.752584,1192.7952,317.7743,137.93938,0.11433931204138083,0.41893330242846005,0.7307065762284388,buena,489.68662004163644
180.04798830560176,-0.155883819428216,REX,0.057771,0.461867,1.461263,6.032487,12.463715,665.16486,197.28305,75.18267,0.6518337005885859,2.2570176206603314,1.2505286361566874,media,2791.640390095546
180.0483076400006,-0.1556230774799313,REX,0.261545,0.34886,0.527318,2.584175,-2.807101,1241.8566,328.75208,135.36179,0.04547350397276445,0.31276188623413503,0.4485535494282047,buena,194.75162185525454
180.0480470869085,-0.154178674835547,PSF,0.146363,0.246329,0.615848,-0.326892,-2.761643,2050.7432,570.1349,170.40509,0.19053689756389822,0.5652106028839619,0.9948949789527184,buena,816.0217837196465
180.05244120385046,-0.1578499426436417,PSF,0.019583,0.093371,0.483525,-1.272456,-2.136331,930.2923,324.45377,169.69057,0.5917855876818173,1.6958319654877663,1.785517308732505,media,2534.4693705729505
180.05506521995133,-0.159058270772869,REX,0.387003,0.521757,0.832013,-1.712512,2.138497,531.03485,176.01335,71.96717,0.05709440585510403,0.32438488182890524,0.5066545693191848,buena,244.52103241930322
180.04931731126027,-0.1569492838161336,EXP,1.814631,5.207776,10.596975,12.276793,8.022511,594.7229,133.31108,76.4196,0.30186358648396644,1.1446599250274154,0.7713240348474173,buena,1292.8060938960552
180.05364356108058,-0.1559639016171063,REX,0.121426,0.258157,0.382606,3.319498,2.44807,1148.7302,381.2347,139.32083,0.16880808702357583,0.8189305419553925,0.42716967689818475,buena,722.9627334153671
180.02966755381462,-0.1513275483234946,SER,1.809354,4.782688,11.110974,29.848219,16.235579,733.6389,179.04019,68.75775,0.3011228463296458,1.0553712640276238,0.915200202151599,buena,1289.6336894445828
180.03178454266154,-0.1535459815541896,REX,0.273032,0.337945,0.555946,4.437651,3.14666,707.189,175.73647,53.857647,0.03896526604039394,0.2315811873413054,0.5404664613671173,buena,166.8784697553375
180.03355067482423,-0.1535220419124339,REX,0.498017,0.845147,1.190921,-0.843871,-0.486403,1184.9246,307.94922,93.63386,0.09941156619501647,0.574220215948948,0.37237674805186316,buena,425.754825474767
180.02841999597666,-0.1496114747800693,PSF,0.134537,0.116617,0.173822,1.515918,0.300036,2060.0896,572.99286,209.83836,0.0,-0.15519968588231237,0.4333571942962742,buena,
180.03320733188875,-0.1497895268707556,EXP,0.827978,1.960118,2.776885,0.163805,0.200501,715.65704,177.19641,66.02227,0.1906430162950471,0.9356585486591946,0.3781891942016564,buena,816.4762636518032
180.03385874941733,-0.1477708565925728,PSF,0.110593,0.111113,0.192182,-1.732973,0.014965,2077.2898,574.1809,207.73795,0.0,0.005093085994591462,0.5948695879587618,buena,
180.0393042141065,-0.1531854558941039,REX,0.20911,0.341429,0.593121,-0.88534,-0.722844,644.14233,159.74788,49.265152,0.12301958809289583,0.5323140101234678,0.5996072370801926,buena,526.8620670930967
180.03555684326545,-0.1483586728058838,EXP,0.659349,1.42872,2.131999,1.152155,0.075501,1341.0133,345.13086,128.83763,0.17508480990207909,0.8395794310259035,0.43459968097068824,buena,749.8443645572432
180.03897068735682,-0.1489384359173082,REX,0.167869,0.21622,0.33695,1.638287,0.55235,1517.3762,397.17517,140.31825,0.04095444893523367,0.27481339919717485,0.4816739942395998,buena,175.39764160470264
180.03551219616492,-0.1462476090452214,REX,0.246251,0.45379,0.900934,3.444452,-0.630825,1186.6248,302.1979,84.26742,0.17761234490570849,0.6636922961782545,0.7445951390742991,buena,760.6691635775161
180.036265354272,-0.1439508024305043,EXP,0.846939,1.291638,2.114496,0.767225,4.353163,501.6516,123.0965,44.012444,0.09483019646912466,0.45822170420586517,0.5351651361177225,buena,406.13396703002576
180.0369125186903,-0.1438010273927922,REX,0.103972,0.286164,0.309958,1.558597,-3.381559,1654.04,425.10745,148.75021,0.1878195693450694,1.0992464990811435,0.08671963049855691,buena,804.3841479208544
180.04065592686953,-0.1440669893947563,REX,0.177124,0.178678,0.524867,1.225419,2.077779,1120.2776,281.67523,99.50734,0.0778628641451597,0.00948417822735692,1.1699454639221365,buena,333.4671346999642
180.03794475997128,-0.1429004448485333,REX,0.249896,0.120523,0.113499,-0.848484,4.264501,1428.9417,425.3705,137.70857,0.0,-0.7917234279881455,-0.06519474563516425,buena,
180.03677137731808,-0.1417797174495868,REX,0.418155,0.836597,1.385037,0.383591,-1.097424,917.90704,341.4178,108.9037,0.17034128263757287,0.7529475218755444,0.5473626811245786,buena,729.5290260112955
180.03801030456546,-0.1421338999151592,REX,0.251058,0.24652,0.042283,-0.992756,1.422638,1098.0664,437.79492,145.03752,0.0,-0.01980476432399314,-1.9142159147983975,media,
180.03862352704425,-0.1424643030914973,SER,10.694757,14.307297,17.390299,9.512637,-2.743212,112.12982,39.004707,12.706651,0.010772715795312839,0.315966678435192,0.21187364124343233,buena,46.13684210874658
180.0428194694423,-0.1533510482268344,PSF,0.396601,0.336874,0.610999,0.13123,2.683256,1966.6985,559.60583,171.2396,0.0,-0.17721577892232077,0.6464325152649621,buena,
180.04535824861802,-0.149609924672793,PSF,0.123967,0.203111,0.113911,0.815965,-0.413621,2070.1323,566.3546,208.57515,0.0,0.5360683824236041,-0.6279194498149643,buena,
180.04848507271026,-0.1470014458349744,REX,0.123651,0.203351,0.590811,2.94419,3.32144,1305.8469,336.22327,118.400856,0.20873127223249524,0.540121698657785,1.15800565045366,buena,893.9437309149556
180.05149371291122,-0.1537858995253296,REX,0.085789,0.116312,0.433461,0.273264,-0.912915,1796.8506,482.35632,141.43047,0.19686763816514022,0.33048229510445637,1.4283137625935076,buena,843.1347592311713
180.0449442661407,-0.1459115633444839,REX,0.210092,0.427051,1.073913,5.777876,6.419109,784.8489,194.25613,69.83307,0.24272740102983548,0.7701755693785799,1.0012233912346034,buena,1039.5406311240872
180.04878000599,-0.1434805035891029,EXP,0.900444,1.268888,1.583765,0.62965,0.306945,1010.3141,258.81085,84.78684,0.029204407648219535,0.37241645420947833,0.2406686273056664,buena,125.07515933276763
180.04375715084998,-0.1425765795537947,REX,0.414931,1.162441,1.923442,2.932213,-0.315308,974.26056,355.64325,114.71365,0.26163746378036307,1.1184875916995587,0.5467704390364894,buena,1120.5276910228715
180.04396944090902,-0.1414659456298966,REX,0.221718,0.442918,1.197966,5.939236,5.753452,1226.9171,473.9258,155.4144,0.24987192191958643,0.7513059444710493,1.0803029053454942,buena,1070.1388236779555
