objid,ra,dec,z,class,Velocidad_Recesion_km_s,Distancia_Hubble_Mpc
1237667542828253397,151.769115850331,22.0098844526921,0.1901974,GALAXY,57019.74605120919,814.5678007315599
1237654604785189132,151.769315591993,3.61400870628018,0.1507668,GALAXY,45198.7495567944,645.69642223992
1237665127457751078,151.769397731601,29.4811252285728,0.09372123,GALAXY,28096.917908483338,401.384541549762
1237660669279600814,151.769699740517,9.72125766770827,0.07842045,GALAXY,23509.8594629661,335.85513518523
1237661068175278322,151.769750648195,11.4907971300791,0.2356368,GALAXY,70642.1354672544,1009.17336381792
1237660584980971799,151.770527208678,9.10679344413828,0.2674408,GALAXY,80176.7348014864,1145.3819257355199
1237671123230982186,151.770911741768,14.1249969721681,0.08522607,GALAXY,25550.13301098006,365.00190015685797
1237660583370293452,151.771242015334,7.92133876484032,0.1658818,GALAXY,49730.112559464396,710.4301794209199
1237665126920814753,151.77140209337,29.1671594252347,0.09472536,GALAXY,28397.948509334878,405.684978704784
1237661069249020134,151.771733906067,12.3459662579537,0.05175239,GALAXY,15514.97620547462,221.64251722106602
1237667210516430934,151.792300899779,25.0260429701043,0.07566969,GALAXY,22685.20236119802,324.074319445686
1237667111726809100,151.792548766917,27.2873920597751,0.1463788,GALAXY,43883.260251090396,626.90371787272
1237667542828253228,151.792562853565,22.0503468547957,0.08180236,QSO,24523.73057460088,350.339008208584
1237661068175278093,151.793131087189,11.5294875309889,0.08245374,GALAXY,24719.009385892918,353.12870551275597
1237667541217509498,151.793148159382,20.755956505951,0.06810053,GALAXY,20416.02527980274,291.657503997182
1237670964853669917,151.794146843498,16.715751088045,0.1075383,GALAXY,32239.171286141398,460.55958980201996
1237654605322125477,151.794287722285,4.16487388303935,0.1230246,GALAXY,36881.847228466795,526.88353183524
1237667254002909267,151.79435670985,25.7304140958812,0.1156648,GALAXY,34675.434696078395,495.3633528011199
1237667210516430858,151.814648559789,25.0124591474474,0.07587825,GALAXY,22747.727076238498,324.96752966055
1237660583370358886,151.815837202669,7.89926442864297,0.06511935,GALAXY,19522.2899998623,278.88985714089
1237664104705622292,151.816305797782,11.590388651013,0.292828,GALAXY,87787.62589122399,1254.1089413031998
1237660584980971750,151.816438375819,9.11054159692767,0.06958114,GALAXY,20859.90099104212,297.998585586316
1237658298994262266,151.816573067722,5.97668051066066,0.1232912,GALAXY,36961.7718977696,528.02531282528
1237667541217509532,151.81697863761,20.8807315962312,0.06757016,GALAXY,20257.02435385328,289.38606219790404
1237668288008421520,151.816996138537,15.9895287451671,0.1445259,GALAXY,43327.7748056622,618.96821150946
1237667210516430940,151.817140167806,24.9450432498791,0.07408082,GALAXY,22208.87111845556,317.26958740650804
1237667537471209683,151.817375650062,20.969315731178,0.1118877,GALAXY,33543.0886029666,479.18698004238
1237661069249085666,151.839919111232,12.4256067544584,0.1516925,GALAXY,45476.267435165,649.6609633595
1237665369574670523,151.840895632018,28.8699252528993,0.1488406,GALAXY,44621.2893241948,637.44699034564
1237653665259651131,151.841495073517,2.40308958964641,0.1212117,GALAXY,36338.3534813586,519.11933544798
1237667255613653186,151.841726601376,27.0177179479906,0.07378665,GALAXY,22120.681171085696,316.00973101550994
1237660669816537171,151.842171829214,10.1149467886497,0.08348186,GALAXY,25027.23200781188,357.531885825884
1237665097393504438,151.842395341721,29.8631855583811,0.09229215,GALAXY,27668.490502604698,395.26415003720996
1237667113337553171,151.862877058863,28.5374303443537,0.113711,GALAXY,34089.700191638,486.99571702340006
1237671123767918830,151.862925670479,14.4015712437343,0.2705159,GALAXY,81098.62658908218,1158.5518084154598
1237667541217509583,151.863887171903,20.8484778154671,0.1707214,GALAXY,51180.988139201196,731.15697341716
1237671125378662523,151.864644003443,15.7560776063929,0.07072711,GALAXY,21203.454154136376,302.90648791623397
1237664104705622235,151.864983181521,11.7079231096428,0.1357533,GALAXY,40697.8154886114,581.39736412302
1237658300604940408,151.865088621235,7.14440969445792,0.1130057,GALAXY,33878.2565710106,483.97509387158
1237667781747343508,151.885230212109,18.3938132964798,0.07686976,GALAXY,23044.974296270077,329.21391851814394
1237648722829050061,151.885288881195,1.18077883727479,0.1793738,GALAXY,53774.9124028004,768.2130343257201
1237671123231047855,151.885575135651,13.9616296210029,0.05099652,GALAXY,15288.372080246158,218.40531543208797
1237665127457816580,151.885957640009,29.5508114004147,0.09418341,GALAXY,28235.475986721776,403.36394266745395
1237648721755308228,151.886171070795,0.396790073227688,0.09946534,GALAXY,29818.958764405717,425.98512520579595
1237648720681566449,151.886679901843,-0.558483453150295,0.0881547,GALAXY,26428.1141972526,377.54448853217997
1237661063880376432,151.887169396617,9.64624080567948,0.1029121,GALAXY,30852.2714169418,440.74673452774
1237667734495232273,151.887406185319,18.6245341544589,0.1113816,GALAXY,33391.3636399728,477.01948057104
1237660584981037216,151.905983629455,9.14057334989869,0.07654569,GALAXY,22947.82055440602,327.826007920086
1237667536397402298,151.90646199918,20.1275350375989,0.05939144,GALAXY,17805.105781759517,254.35865402513596
1237668289619165331,151.906522398121,17.2142773039669,0.1031263,GALAXY,30916.4869614454,441.66409944922
1237658493877879032,151.907562726862,9.37470075495303,0.0957257,GALAXY,28697.8428967706,409.96918423958
1237648722292179246,151.907659718232,0.704919207273295,0.06898676,GALAXY,20681.710349856075,295.45300499794394
1237667781747343397,151.907706181774,18.2897336724651,0.1174416,GALAXY,35208.1059354528,502.97294193503996
1237665369574670543,151.907735790647,28.7670942123052,0.1501997,GALAXY,45028.73725386259,643.2676750551799
1237671262817419484,151.907890895917,15.8628226887898,0.1012948,GALAXY,30367.4170746184,433.82024392311996
1237664105779495122,151.922627065927,12.5728628764394,0.167031,GALAXY,50074.634052198,715.3519150314
1237654670810153193,151.922680427734,0.447262816298165,0.06256386,GALAXY,18756.17337136788,267.945333876684
1237664105779495113,151.923553063574,12.4712048884034,0.07828435,GALAXY,23469.057709432298,335.27225299188996
1237671122694176776,151.924015913765,13.596743489328,0.1456863,QSO,43675.65397392539,623.9379139132199
1237667536934338823,151.945482798261,20.5037892242366,0.2566085,GALAXY,76929.292958693,1098.9898994098999
1237667781747343533,151.945613964063,18.3354609755601,0.1079739,GALAXY,32369.7608808462,462.42515544066
1237664104705687942,151.946311217563,11.6945327805806,0.2671445,GALAXY,80087.906296181,1144.1129470883
1237661066027925743,151.946413240808,11.2569264575158,0.2565835,GALAXY,76921.798147243,1098.8828306748999
1237658423550345295,151.946495656533,6.2290425575484,0.1220882,GALAXY,36601.1215707956,522.87316529708
1237667783895023863,151.946554607734,20.0492865590295,0.07847075,GALAXY,23524.9390236035,336.07055748005
1237654605322191133,151.947558920107,4.04055895258259,0.2199847,GALAXY,65949.7539353926,942.1393419341799
1237651800698061041,151.965794949683,-0.271948545217805,0.06925703,GALAXY,20762.735257479737,296.61050367828193
1237667211053367434,151.966021636491,25.4043157819048,0.1169296,GALAXY,35054.6121969568,500.78017424224
1237660584981037158,151.96720965619,9.19984062922732,0.07659479,GALAXY,22962.540364093817,328.03629091562595
1237658298994327711,151.967224357937,5.94165573502568,0.1723597,GALAXY,51672.1381231426,738.17340175918
1237664104705687972,151.967426970577,11.7844877043831,0.2616788,GALAXY,78449.33065849039,1120.7047236927199
1237668289082294397,151.96743592505,16.9489381880658,0.1082141,GALAXY,32441.771029257798,463.45387184654
1237661063880376473,151.967451610646,9.51162772652938,0.1150874,GALAXY,34502.3345308292,492.89049329755994
1237661064954183790,151.967860364868,10.4753298239251,0.1602652,GALAXY,48046.29823986159,686.3756891408799
1237658492267200644,151.967963608411,7.99298766664044,0.09734302,GALAXY,29182.703234943157,416.895760499188
1237651801771802953,151.968259635702,0.563163036286913,0.09307341,GALAXY,27902.706358341777,398.61009083345397
1237648720144695532,151.988790615938,-0.936754950931115,0.1549165,GALAXY,46442.798319757,663.4685474251
1237648722829050163,151.988801453145,1.16813894486541,0.1638497,GALAXY,49120.904305562595,701.7272043651799
1237654604785320123,151.98944097805,3.71078547201218,0.1658731,GALAXY,49727.504365079796,710.39291950114
1237651753461219461,151.989589345948,1.80644683828004,0.1227189,GALAXY,36790.2006740562,525.57429534366
1237667733958361169,151.989773233601,18.2701298622327,0.1358352,GALAXY,40722.368490921595,581.7481212988799
1237667211590303940,151.990040225225,25.9636206309153,0.07461786,GALAXY,22369.871660099878,319.569595144284
1237671122694176936,151.990236822679,13.6506130404708,0.08115688,GALAXY,24330.220538811038,347.574579125872
1237648722829115406,151.990346621443,1.19618483265557,0.2489549,GALAXY,74634.80140214419,1066.2114486020598
1237667113337684106,151.990448598965,28.7569911568667,0.2604491,GALAXY,78080.67587288779,1115.43822675554
1237667783358088291,151.990640124835,19.6890489506578,0.1972096,GALAXY,59121.9507251968,844.59929607424
1237667536934338771,151.990766254044,20.544077691103,0.07598437,GALAXY,22779.541051881457,325.42201502687794
1237651753461219466,151.990885588706,1.87449499444361,0.1012875,GALAXY,30365.228589675,433.7889798525
1237661070322958513,152.014264166958,13.2152454732453,0.1273934,GALAXY,38191.58051897719,545.5940074139598
1237668290156101764,152.014758099241,17.753927866051,0.1073631,GALAXY,32186.647647499798,459.80925210713997
1237664105779495178,152.014966569109,12.608731086981,0.08350456,GALAXY,25034.03729660848,357.629104237264
1237658297920585964,152.015187789482,5.20885809596166,0.1596575,GALAXY,47864.114363135,683.7730623305
1237671123231113322,152.016066862008,14.166549100642,0.2132021,GALAXY,63916.3816097618,913.09116585374
1237667211053432949,152.016448564093,25.516339904565,0.07432149,GALAXY,22281.02216932242,318.300316704606
1237658492267200682,152.016859013953,8.05779976573088,0.07345559,GALAXY,22021.43187994022,314.59188399914603
1237648722292244716,152.031431926725,0.672130629125528,0.09712896,GALAXY,29118.52966138368,415.978995162624
1237654670810218804,152.031624935999,0.445157770888886,0.09687442,GALAXY,29042.22048912436,414.888864130348
1237661066027991236,152.032716033239,11.1855123291224,0.1249398,GALAXY,37456.0097440284,535.08585348612
1237658492267266056,152.032733221486,8.11543110000064,0.1623468,GALAXY,48670.3462204344,695.2906602919201
1237658423550345468,152.032985290017,6.220347731716,0.1140053,GALAXY,34177.9291120274,488.25613017181996
1237648722292244721,152.033125663909,0.640518400842103,0.09355871,GALAXY,28048.19563820918,400.688509117274
1237670965927608440,152.033195195757,17.4315817229785,0.1031945,GALAXY,30936.932807080997,441.95618295829996
1237670965927608459,152.034066470046,17.5606952853196,0.1037506,GALAXY,31103.6473929748,444.33781989964
1237658493877878889,152.05198469523,9.33352362043371,0.0835058,GALAXY,25034.4090392564,357.63441484652
1237665126920945823,152.05264467061,29.1274861887767,0.2039886,GALAXY,61154.243797978794,873.6320542568399
1237664106316431533,152.053178156489,12.9775882090452,0.1502011,GALAXY,45029.1569633038,643.2736709043401
1237671124304920592,152.053473047521,15.0156861195806,0.2620343,GALAXY,78555.90687730939,1122.2272411044198
1237658492267266070,152.053816391116,8.06054356363639,0.0784439,GALAXY,23516.889596106197,335.95556565865996
1237671123767984393,152.05386529619,14.5289678936219,0.2922398,GALAXY,87611.28796742839,1251.58982810612
1237670965390672079,152.053978919974,16.9900869161947,0.2983247,GALAXY,89435.4950951126,1277.64992993018
1237658299531264156,152.075003483328,6.38305337878704,0.1139687,GALAXY,34166.9567080646,488.09938154378
1237651800698126540,152.075079470666,-0.241034812068854,0.06830182,GALAXY,20476.37050367356,292.519578623908
1237671262280614075,152.075368443289,15.5877011173541,0.2601041,GALAXY,77977.2474748778,1113.96067821254
1237661070322958559,152.075452570241,13.1799878454887,0.1225582,GALAXY,36742.0240260556,524.88605751508
1237671122694242457,152.075710986421,13.6332943511024,0.123546,GALAXY,37038.159016068,529.1165573723999
1237648704026509448,152.076181837436,-0.360214061006853,0.0963771,GALAXY,28893.127703911796,412.7589671987399
1237667252929101958,152.076270884315,24.7796550733386,0.1133392,GALAXY,33978.2373557536,485.40339079648
1237654670273347768,152.076521981283,0.0648774489811884,0.184905,GALAXY,55433.12444649,791.901777807
1237671123231113331,152.076551026113,13.9852933773009,0.1988871,GALAXY,59624.8525734918,851.78360819274
1237658298994393205,152.076645826152,5.89568826129188,0.09805348,GALAXY,29395.69378465384,419.938482637912
1237651801771868609,152.07674600129,0.516106228353285,0.09577072,GALAXY,28711.339553229758,410.161993617568
1237667111190003843,152.097272582952,26.9061439975615,0.1874985,GALAXY,56210.636186313,803.0090883759
1237668288008552673,152.098512875907,16.0974825837739,0.1406107,GALAXY,42154.0273741006,602.2003910585801
1237648722829115564,152.09909570544,1.05008292172666,0.2165795,GALAXY,64928.900657411,927.5557236773001
1237665369574736016,152.099181996953,28.869929603105,0.09514554,GALAXY,28523.91530433732,407.48450434767597
1237660670890410123,152.099223209004,11.1199431087966,0.0752138,GALAXY,22548.529977520397,322.12185682172
1237651801234997476,152.099427133798,0.109889750349295,0.09573063,GALAXY,28699.32087358854,409.990298194122
1237667541217640488,152.120510776432,20.9126309101203,0.06648293,GALAXY,19931.08099974194,284.729728567742
1237667253466103988,152.120540417428,25.3430274821689,0.299361,GALAXY,89746.170019338,1282.0881431333999
1237648721218502878,152.120786100109,-0.00276408113961549,0.09551515,GALAXY,28634.721594738698,409.06745135341
1237654606395998263,152.120919331996,4.9083502710135,0.1046786,GALAXY,31381.8547939988,448.31221134284
1237667541217640603,152.120979459361,20.8680360555188,0.09049099,GALAXY,27128.516318953418,387.550233127906
1237664106316431586,152.121444106964,12.9287166040193,0.1637898,GALAXY,49102.9467373284,701.47066767612
1237651800161255641,152.121778735955,-0.736166329782263,0.06732961,GALAXY,20184.909278081377,288.35584682973393
1237667733958361336,152.122071037306,18.1349603116991,0.2493144,GALAXY,74742.5767907952,1067.75109701136
1237658425161023755,152.122086374708,7.39135901463227,0.101082,QSO,30303.621239556,432.9088748508
1237654602101227659,152.122095578378,4.71694123207675,0.1582725,GALAXY,47448.901808805,677.8414544115
1237668289082359882,152.122175321167,16.7858608795534,0.1314631,GALAXY,39411.6458852998,563.0235126471399
1237668289619231123,152.122194676207,17.259153669046,0.2595824,GALAXY,77820.84574953919,1111.7263678505599
1237651752924414250,152.122264476787,1.41572236226664,0.267583,GALAXY,80219.36528901401,1145.9909327002001
1237667782284345512,152.122994463015,18.8153385502119,0.1699261,GALAXY,50942.5631973538,727.7509028193399
1237651754535026834,152.142486576827,2.66818865107976,0.1218614,GALAXY,36533.1286413212,521.90183773316
1237658300068135073,152.142932514799,6.74825910071841,0.1832336,GALAXY,54932.0513321888,784.74359045984
1237660583907360937,152.144574574893,8.41345687289634,0.09106971,GALAXY,27302.01221024718,390.028745860674
1237665127457882259,152.144843509424,29.7131795092488,0.09392978,GALAXY,28159.43962559924,402.277708937132
1237671123231179272,152.144888330357,14.1629290585589,0.1443982,GALAXY,43289.4913087756,618.42130441108
1237651801235062919,152.159806238649,0.137418643051833,0.09425534,GALAXY,28257.04005822572,403.672000831796
1237667211590369396,152.160261933383,25.9358402406505,0.2467371,GALAXY,73969.92168879179,1056.7131669827397
1237651753998155890,152.160359971893,2.28332887287178,0.09381539,GALAXY,28125.14636632862,401.787805233266
1237668289619231063,152.161142493856,17.2871542313049,0.1247038,GALAXY,37385.2587239404,534.07512462772
1237667211590369422,152.161310118112,25.9446578552551,0.2452858,GALAXY,73534.8328944964,1050.49761277852
1237665367963992202,152.161475275382,27.5822371881665,0.1506298,GALAXY,45157.6779900484,645.10968557212
1237668289619231033,152.162007167885,17.2645885675779,0.1211965,GALAXY,36333.796635996994,519.0542376570999
1237667735032234109,152.162095582257,18.9978071391191,0.1273696,GALAXY,38184.445458476795,545.49207797824
1237667211053498616,152.182318911409,25.6036542772493,0.2442914,GALAXY,73236.7192742612,1046.23884677516
1237668290156167308,152.182692073155,17.7225333380504,0.1076363,GALAXY,32268.5509470254,460.97929924322
1237668288545488965,152.183756974867,16.548920522398,0.07405749,GALAXY,22201.87696041042,317.169670863006
1237667113337749607,152.184340806474,28.7212886400166,0.130755,GALAXY,39199.36284579,559.990897797
1237667551413731520,152.18487944038,22.2129449726994,0.2302713,GALAXY,69033.5990338554,986.19427191222
1237667735032234195,152.204764065186,19.0351800844305,0.2752072,GALAXY,82505.0429472976,1178.64347067568
1237665369574801540,152.204880795158,29.0157140766609,0.2230943,GALAXY,66881.9885627894,955.45697946842
1237654669199671557,152.204930790651,-0.791295067190521,0.09321657,GALAXY,27945.624646629058,399.22320923755797
1237667254003040423,152.205224217682,25.8112938717084,0.1146592,GALAXY,34373.9634003136,491.05662000448
1237651753998155981,152.232622025873,2.30856836505238,0.2263035,GALAXY,67844.082519003,969.2011788429
1237661069249282228,152.233586171394,12.3858217638023,0.129431,GALAXY,38802.437631397996,554.3205375913999
1237664106316497079,152.233743343987,13.066104880643,0.05171728,GALAXY,15504.450492274238,221.49214988963197
1237667254539976923,152.234078591978,26.2493964359997,0.2469184,GALAXY,74024.2740614272,1057.4896294489602
1237648721218568276,152.234544997222,-0.0422055686217626,0.09571173,GALAXY,28693.654796132338,409.909354230462
1237671261206872198,152.234784664649,14.6528064711623,0.08302755,GALAXY,24891.0332962179,355.58618994597003
1237671261743808737,152.254365222654,15.2332712121328,0.1348638,GALAXY,40431.1500972204,577.58785853172
1237667782284411102,152.254492290843,18.7878368226127,0.2469301,GALAXY,74027.7816331858,1057.53973761694
1237667733958492297,152.254519521258,18.2806386145577,0.1160239,GALAXY,34783.090167746195,496.90128811065995
1237671260133065060,152.25458558762,13.8711694083403,0.07931352,GALAXY,23777.59511343216,339.679930191888
1237654604248580344,152.254910665792,3.35630515008735,0.2345145,GALAXY,70305.67839164099,1004.3668341662999
1237661070859960461,152.254918032802,13.5726069630369,0.1641829,GALAXY,49220.79515256819,703.1542164652599
1237671261206872238,152.255319915852,14.6832467681836,0.1279156,GALAXY,38348.132140544796,547.83045915064
1237667292658139232,152.256521188959,23.4051208068294,0.1362482,GALAXY,40846.1827760756,583.51689680108
1237667541754642666,152.256531130409,21.3829982902462,0.2372636,GALAXY,71129.83783792879,1016.1405405418399
1237667733958492206,152.256694624657,18.2879705896115,0.1164713,GALAXY,34917.217313455396,498.81739019221993
1237654670273478754,152.256703542374,0.0503052010477658,0.09560979,GALAXY,28663.09395296382,409.472770756626
1237667252929233111,152.279641467618,24.9492903072869,0.07020873,GALAXY,21048.047739758338,300.68639628226197
1237648721218568482,152.280348681703,-0.0327754936978907,0.09595944,GALAXY,28767.916385903518,410.97023408433597
1237667783358218430,152.280529095396,19.7297578836454,0.1907594,GALAXY,57188.22941260519,816.9747058943599
1237654600490614958,152.280780001129,3.56643263367146,0.1065577,GALAXY,31945.1948018266,456.35992574038
1237658492267331620,152.280872412232,8.17273373294815,0.1055278,GALAXY,31636.4385493324,451.94912213332003
1237671124304986283,152.28132721323,14.9486921556039,0.2206089,GALAXY,66136.8843876762,944.8126341096599
1237653663649235166,152.281540205339,1.22056297623022,0.06241088,GALAXY,18710.31112114304,267.290158873472
1237665096856764502,152.281754367986,29.5877249930155,0.0963183,GALAXY,28875.499907381396,412.5071415340199
1237665367964057643,152.301611274606,27.5413947964927,0.1620703,GALAXY,48587.4536057974,694.10648008282
1237660583907426339,152.301642163347,8.34145513866653,0.07609002,GALAXY,22811.214125069157,325.8744875009879
1237658300605137203,152.301666627418,7.16654143830033,0.08104242,QSO,24295.90629406836,347.08437562954805
1237665369574867043,152.302172225957,29.0266049955145,0.1299036,GALAXY,38944.1195470488,556.34456495784
1237658493878009995,152.302221524555,9.44165805436733,0.06934994,GALAXY,20790.588974752518,297.008413925036
1237651753998221401,152.302641388404,2.18336147272848,0.1859748,GALAXY,55753.8424180584,796.48346311512
1237658493341139056,152.303331376544,9.00734843098669,0.07949461,GALAXY,23831.884529651375,340.45549328073395
1237667550876860639,152.30348158606,21.6993083900749,0.1824361,GALAXY,54692.96684693379,781.3280978133399
1237658423550476398,152.304100045572,6.25823294948922,0.07691851,GALAXY,23059.589178597576,329.42270255139397
1237648722292375755,152.324323034528,0.768980027571871,0.1239391,GALAXY,37156.0074313078,530.80010616154
1237648720681762929,152.32513772329,-0.450371852640537,0.06925137,GALAXY,20761.03843216746,296.586263316678
1237667781747540073,152.325287467601,18.4011471097938,0.1500229,GALAXY,44975.733947288194,642.5104849612599
1237665369574867029,152.325851156069,28.9133059705725,0.09257075,GALAXY,27752.012681403496,396.45732402004995
1237658424087347473,152.325997822675,6.62676562633842,0.1630252,GALAXY,48873.7254239416,698.19607748488
1237668289082425633,152.347180551325,17.028214312253,0.2590442,GALAXY,77659.4974486436,1109.42139212348
1237671260133130438,152.347659313669,13.8980714060409,0.07767309,GALAXY,23285.80657155522,332.65437959364596
1237664104705884311,152.348099023364,11.7048194171992,0.07785437,GALAXY,23340.15294834146,333.43075640487797
1237658424624283871,152.348382145349,6.96168145707766,0.1625707,GALAXY,48737.4697517806,696.24956788258
1237667293195076068,152.348612653403,23.7113208279321,0.2090764,GALAXY,62679.5278657912,895.42182665416
1237670965927739533,152.370738232598,17.5044125707096,0.1076912,GALAXY,32285.009552969597,461.21442218527994
1237648721755504836,152.371004933937,0.417394491761182,0.1248761,GALAXY,37436.9129644538,534.81304234934
1237654605859258573,152.371078150256,4.60818758090004,0.1875398,GALAXY,56223.0176148284,803.18596592612
1237667536934535301,152.371422981982,20.6620332418137,0.07582168,GALAXY,22730.767816889438,324.725254526992
1237667538545279107,152.371959890714,22.0024434300561,0.0687516,GALAXY,20611.211155432797,294.4458736490399
1237667781747540140,152.372087480179,18.4065136341731,0.1074669,GALAXY,32217.7661046402,460.25380149486
1237661065491251332,152.372689156854,10.8437783373475,0.05388182,GALAXY,16153.363259313559,230.762332275908
1237665368500994106,152.372794263756,28.0634078865704,0.0942211,GALAXY,28246.775164463797,403.52535949234
1237661066028122245,152.372971430203,11.2101288829882,0.07012647,GALAXY,21023.38681216326,300.334097316618
1237667781747540157,152.373076797049,18.4371221513299,0.1114034,GALAXY,33397.8991155572,477.11284450796
1237658300605137061,152.37330074813,7.22455924041888,0.09910612,GALAXY,29711.26731764296,424.446675966328
1237667734495428773,152.398468104491,18.7983154117515,0.2590262,GALAXY,77654.1011843996,1109.34430263428
1237668289082425490,152.398707195431,16.9628744167589,0.124894,GALAXY,37442.279249451996,534.8897035635999
1237668289619361947,152.398739420422,17.3932618338978,0.1241144,GALAXY,37208.561049195196,531.5508721313599
1237667781747540169,152.398758697976,18.4337501573371,0.1164792,GALAXY,34919.5856738736,498.85122391247995
1237648722829246707,152.398777156569,1.19586610482751,0.1859256,GALAXY,55739.092629124796,796.27275184464
1237660670890541294,152.399960770012,11.2061125886953,0.08380603,GALAXY,25124.41572892174,358.920224698882
1237661065491251389,152.415982337922,10.8055433127458,0.2936099,GALAXY,88022.03361413418,1257.4576230590599
1237651800161386753,152.416333454879,-0.646086780194869,0.2780418,GALAXY,83354.83464874439,1190.78335212492
1237661065491251207,152.416371659661,10.8144316797022,0.2951818,GALAXY,88493.2773788644,1264.18967684092
1237667735032365197,152.417175453658,19.0441499623115,0.1801336,GALAXY,54002.6947123888,771.46706731984
1237658425161154840,152.434979038068,7.47546157078274,0.09792909,GALAXY,29358.402600803216,419.40575144004595
1237667549803118610,152.435019465897,20.9687819245375,0.2455624,GALAXY,73617.75548837919,1051.6822212625598
1237667735569236091,152.435110189824,19.5699061952676,0.05156229,GALAXY,15457.985659208818,220.82836656012597
1237667324317925514,152.435384549191,24.563606746353,0.1260635,GALAXY,37792.886529083,539.8983789869
1237670964853932172,152.436042775503,16.6369333260695,0.1412396,GALAXY,42342.5668509368,604.89381215624
1237668290156298387,152.436298119382,17.7775392754564,0.1243026,GALAXY,37264.981989790795,532.3568855684399
1237671260670066835,152.43632269452,14.388163886302,0.1631542,GALAXY,48912.3986510236,698.7485521574799
1237654604785516776,152.43711227802,3.62740750961615,0.1061885,GALAXY,31834.511426333,454.7787346619
1237671260670066862,152.459886879309,14.4571055042485,0.07742707,GALAXY,23212.05163103806,331.600737586258
1237667292121268381,152.461117687192,22.9560081462328,0.05687973,GALAXY,17052.11406707634,243.60162952966203
1237661068175540396,152.479640159647,11.6374710575212,0.07585952,GALAXY,22742.11196350016,324.88731376428797
1237658424624349350,152.479722280726,7.15611237433836,0.09777686,GALAXY,29312.765194921878,418.753788498884
1237661066028187769,152.479770582168,11.3189687966267,0.07815646,GALAXY,23430.717251978676,334.72453217112394
1237671122694373789,152.480195440951,13.6619003860295,0.2492206,GALAXY,74714.45625823479,1067.3493751176397
1237668290156298410,152.480260238687,17.708640475434,0.1928507,QSO,57815.1853800206,825.93121971458
1237668290156298288,152.480987173505,17.7825083759173,0.1058785,GALAXY,31741.575764352998,453.45108234789996
1237658493878075562,152.481001943377,9.46980834363321,0.05116571,GALAXY,15339.09396621518,219.129913803074
1237658298994524329,152.481130038266,6.03391668430212,0.09783929,GALAXY,29331.481238074815,419.02116054392593
1237671260133195924,152.481312649051,14.0317483679618,0.2130734,GALAXY,63877.7983204172,912.5399760059599
1237670964317061184,152.481522933869,16.4037759802707,0.07403309,GALAXY,22194.562024435218,317.06517177764596
1237671124841988375,152.481603665837,15.4297057164832,0.2893603,GALAXY,86748.0355846174,1239.25765120882
1237661069249347795,152.481847253037,12.4036772876883,0.1390315,GALAXY,41680.595124426996,595.4370732061
1237667733958557805,152.504559671474,18.2116566223578,0.117208,GALAXY,35138.074417264,501.97249167519993
1237670964317061242,152.504579717242,16.3360124152153,0.06809053,GALAXY,20413.027355222737,291.61467650318195
1237668288545620112,152.504895299762,16.4631150677418,0.1246005,GALAXY,37354.290163029,533.6327166147
1237671260133195921,152.505692215125,13.8847338080526,0.1474476,GALAXY,44203.6784302008,631.48112043144
1237648721218699441,152.505930978519,-0.19791262720974,0.1512586,GALAXY,45346.187487638796,647.80267839484
1237660584981299222,152.505941328307,9.23160497266658,0.2664547,GALAXY,79881.10945865259,1141.1587065521799
1237667541216723008,150.020518856386,20.380461450965,0.1992368,GALAXY,59729.689996054396,853.28128565792
1237667113873768661,150.0209049363,28.5822814915094,0.09003878,GALAXY,26992.94717152124,385.613531021732
1237658492266348760,150.021010244709,7.86424332264761,0.1744425,GALAXY,52296.545854665,747.0935122095
1237667542827532357,150.021047554702,21.7005829331134,0.2046798,GALAXY,61361.4603449484,876.59229064212
1237667254002122952,150.021447463089,25.2569719634952,0.07591358,GALAXY,22758.318743779637,325.118839196852
1237658492803219654,150.022025025338,8.32801712984807,0.1439898,GALAXY,43167.056068928396,616.67222955612
1237651752923431144,150.022242092895,1.349953345564,0.2200608,GALAXY,65972.56814144639,942.4652591635198
1237653665795735712,150.042306529935,2.69483037455051,0.2183734,GALAXY,65466.6983478172,935.2385478259599
1237667539081232631,150.0423555847,21.8453861173963,0.2705506,GALAXY,81109.02938737479,1158.7004198196398
1237667735568253062,150.042968511199,19.0189196083218,0.07805336,GALAXY,23399.80864955888,334.282980707984
1237660584443314367,150.044407444972,8.51466920598098,0.254452,GALAXY,76282.790523016,1089.7541503288
1237671123230261491,150.044987363347,13.8052378880556,0.2511151,GALAXY,75282.41306991578,1075.4630438559398
1237667736105189452,150.059392791163,19.4122416197202,0.1620383,GALAXY,48577.8602471414,693.9694321020199
1237651736280760428,150.060433876467,2.00664741446823,0.0785543,GALAXY,23549.986683469397,336.42838119242
1237667539081233679,150.060476196321,21.8374861714499,0.09774547,GALAXY,29303.35470966526,418.619352995218
1237665127457095752,150.061303218171,29.1149852296867,0.08943816,GALAXY,26812.88582539728,383.041226077104
1237664106315579619,150.061794557868,12.7645914884242,0.0773903,GALAXY,23201.0282623574,331.44326089082
1237648722828263868,150.061804964323,1.09866349213876,0.2995406,GALAXY,89800.01274479479,1282.85732492564
1237650803730023206,150.061840769387,-2.87028242112394,0.2229249,QSO,66831.2037204042,954.73148172006
1237667429023940773,150.082467368716,22.0374274616252,0.08259873,GALAXY,24762.47629437834,353.749661348262
1237651735743889576,150.082584865899,1.43642448196829,0.08264167,GALAXY,24775.34938252486,353.933562607498
