ra,dec,type,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z
90.00019765299413,-54.07504335302155,PSF,0.045999,0.085284,0.08935,1.388191,0.904331,4179.7017,2975.8538,302.72318
90.00019782546775,-55.45367827061697,REX,0.179044,0.317539,0.410998,-0.873612,0.486435,4662.371,2816.7847,342.2059
90.00019806646186,-58.28574384152166,REX,0.110064,0.221709,0.267478,0.737991,0.333623,1891.1793,1755.298,120.145035
90.00019821144399,-41.20405223886823,PSF,0.098174,0.296035,1.280404,1.42436,0.675067,3647.6401,3109.8079,355.7201
90.00019837887115,-60.53409115422236,PSF,0.20498,0.334299,0.290283,0.532342,-0.752145,3973.324,2471.4207,367.01334
90.0001987806916,-32.06063232692154,REX,0.107757,0.392707,1.347475,12.240468,12.936385,1872.8003,1187.0591,141.174
90.0001994039912,-61.7113330183533,PSF,0.159321,0.143626,0.185402,-0.366696,-2.790301,2016.4669,1426.9746,220.13208
90.0002002018422,-60.24380091932391,PSF,0.016629,0.007442,0.317078,0.348052,0.350707,4664.179,3775.3071,411.14972
90.00020061752275,-34.79373502241997,PSF,0.070868,0.155482,0.255434,1.59183,-2.110509,2623.9788,1579.3807,278.14215
90.00020111906687,-56.72638088044128,PSF,0.131869,0.143878,0.076109,-0.493226,1.006624,3769.0557,3455.3171,298.88864
90.00020159572534,-48.27219161299816,REX,0.420294,0.831329,1.118888,-3.848917,-1.228823,1005.0836,670.1695,51.794285
90.00020177468875,-27.948935324743346,PSF,-0.019487,0.205776,1.944147,2.294574,2.620296,1182.082,1116.4222,154.95319
90.0002018840734,-49.864114110934224,REX,0.168554,0.359179,0.427993,0.819926,-1.128724,3172.171,2115.931,159.49669
90.0002019444977,-36.18318970536564,REX,0.050035,0.215842,0.536728,-1.869762,-2.582203,2627.0842,1697.0806,221.46034
90.00020199220337,-48.66080642090958,REX,0.221691,0.48292,1.982638,13.687768,12.762908,2472.5278,1693.354,148.6283
90.0002020866911,-55.646551627058216,PSF,0.044797,0.140606,0.300209,-0.282185,3.027128,5416.1025,2536.9243,343.0476
90.00020235120279,-57.47906652549637,REX,0.036907,0.1531,0.234098,0.547426,0.384438,2104.2466,1379.2445,143.97095
90.00020264867825,-47.66617541385016,SER,4.701414,13.100787,42.432484,14.886493,7.998567,1569.8367,878.58307,120.0791
90.00020276071676,-52.51742442548804,REX,0.140747,0.260583,0.401709,0.73884,0.429894,2957.0957,2188.2793,280.43912
90.00020289748892,-33.046523434113496,REX,0.021887,0.138988,0.685488,2.860328,-1.133977,2907.7627,2215.0017,245.81134
90.00020311508428,-31.340798874236484,EXP,1.161167,2.864704,6.473606,16.599644,6.941768,1677.6527,798.849,131.74733
90.00020313372087,-45.91284155554262,REX,0.210073,0.932924,3.266044,21.103302,13.414708,2531.0774,1996.9713,298.45435
90.00020314716798,-56.19423816034802,EXP,0.283285,0.466546,1.097985,1.867651,1.51726,1839.7378,1052.2242,111.3578
90.0002034007377,-54.10077415789993,PSF,0.650334,2.248364,5.198769,6.609743,-7.504385,3934.9453,2425.9194,272.7618
90.00020415243982,-55.31151453969221,REX,0.071596,0.106166,0.101285,-0.189929,-0.886849,4960.0864,2932.393,336.68942
90.00020424068866,-50.5179329370839,PSF,0.081993,0.069317,0.200983,0.031353,-0.488548,5217.6113,3371.441,327.65836
90.00020457810082,-29.567318684224208,PSF,0.076358,0.211431,0.63796,-0.384691,-4.708279,3588.5867,2256.5366,189.77948
90.00020464295763,-25.54252900003472,EXP,0.393732,0.865515,1.301824,1.597586,3.141467,1258.7672,762.47455,69.27055
90.00020478131039,-42.99290464694703,PSF,0.054531,0.177,0.979528,0.076661,-1.818196,4675.2935,3390.6724,442.54233
90.00020505853378,-23.70279716918064,PSF,0.262273,0.354019,0.687762,0.267483,0.185835,1012.5587,834.0719,79.834206
90.00020509048642,-30.631157263941155,REX,0.084443,0.498623,2.314034,9.045586,2.040289,3593.4912,1946.0918,252.9679
90.00020534220596,-25.5373488529991,PSF,0.420359,1.830004,14.829473,18.569714,17.999496,3053.8171,1872.1154,176.06091
90.00020545781823,-45.65403007097896,PSF,0.041788,0.092756,0.101994,2.013359,-0.32915,3675.4136,2948.0007,437.3101
90.00020552849266,-60.27562108109117,PSF,0.111453,0.115845,0.044693,0.213323,-0.760237,3750.1763,2749.691,327.20312
90.0002056833799,-42.63038964499869,REX,0.138185,0.310556,0.529459,0.604319,0.623346,2481.775,1710.6239,199.79692
90.00020659512445,-41.118159299446695,REX,0.147653,0.563787,2.373392,17.797823,17.190838,1159.2616,986.8883,91.84681
90.00020681549259,-30.757287928476245,PSF,0.14792,0.572134,4.63926,4.305875,2.230032,3723.062,2218.4265,286.94592
90.00020681781672,-24.0455956674492,REX,0.047325,0.095013,0.608808,5.895065,9.465123,1899.3525,1204.9221,110.52366
90.0002071506476,-28.086067464672663,PSF,0.126115,0.159486,0.154376,0.336139,2.948732,2324.731,2269.5583,243.60114
90.00020765696102,-26.11930268092343,PSF,0.136594,0.553866,1.445946,-0.082545,-0.824375,2551.2295,1656.4205,169.35461
90.00020824492309,58.73741882996749,PSF,0.087684,0.303057,1.512403,0.115107,0.961941,600.2735,219.60541,369.4142
90.00020829879762,-39.55374022808004,PSF,0.046461,0.09569,0.109811,0.371136,-0.264222,4552.6387,3361.6387,349.9492
90.00020876019293,-43.17996983498893,PSF,0.249906,0.483376,0.606177,0.938517,0.899978,2975.7007,2146.9739,268.72156
90.00020946685275,-28.418259180902773,REX,0.12397,0.139707,0.185923,1.358111,0.429285,2718.4656,1907.8137,190.66574
90.00020949186793,-29.028460741842117,REX,0.03528,0.220579,0.688422,3.955996,2.37483,1162.2711,798.6399,60.308838
90.00020965583614,-44.23291408507327,REX,0.008413,-0.027802,0.405331,2.274519,-2.056001,3085.4253,2796.4644,261.57587
90.00020976985785,-51.67269192857868,REX,0.11122,0.207495,0.158422,0.073374,-1.9363,1735.4735,1323.2046,177.84511
90.00021055681272,-26.40557541632523,DEV,2.009743,9.717347,24.546392,34.111435,16.802242,652.9871,310.12985,43.06593
90.00021057274103,-46.15197414636875,REX,0.291814,1.749333,5.848367,20.97476,9.143201,3040.1003,2064.9893,276.62726
90.00021057652799,-24.927976146910947,REX,0.201623,0.118615,0.374065,12.373034,11.203199,1083.7177,771.4499,64.25823
90.00021062732932,59.0351098935173,PSF,28.624968,51.259304,65.72376,19.419104,10.201283,269.26108,55.965935,191.579
90.0002107317954,-38.68388167390967,REX,0.031525,0.169794,0.970115,13.597526,13.216501,2559.6946,1808.3433,152.43854
90.00021124149922,-36.58484553294336,PSF,0.255886,0.849148,1.761164,0.633155,0.724371,3221.8389,2393.2734,275.03546
90.00021134903481,-31.603917112538127,PSF,0.077171,0.103048,0.082557,-1.343021,-1.022651,4261.1143,3100.5044,415.72876
90.00021145169683,-24.044683957775224,PSF,0.072614,0.126505,0.151221,2.681847,-1.545858,2616.443,1730.0568,171.98184
90.00021148303136,-29.56331055048024,REX,0.16423,0.213502,0.443498,-0.830144,-1.619622,2311.466,1481.1439,118.86136
90.00021188738114,-55.6565875515002,REX,0.166604,0.241155,0.418449,0.360124,0.255468,2198.0505,1297.0431,129.98141
90.00021224435847,-38.61276194771244,PSF,0.052334,0.130663,0.046957,0.00202,-1.616089,3125.208,2627.514,259.7624
90.00021228070379,-37.824929984945456,PSF,0.193817,0.684256,2.5938,0.172605,-2.749302,2670.1309,2227.9385,263.20868
90.00021265255708,-35.41750499586206,REX,0.855598,1.410925,2.619899,4.559885,1.059582,1439.8004,1097.9269,136.3416
90.00021291476578,-22.80582402962141,PSF,12.485373,43.316013,96.20148,34.09422,35.203655,158.64197,67.161316,14.677903
90.00021291855916,-49.91135008146852,EXP,0.154845,0.274083,0.885964,1.216377,1.850464,2594.4385,1742.028,154.64911
90.00021299210553,-34.97988048250496,REX,0.135169,0.309979,1.072791,7.728141,4.049823,2930.8425,1908.699,278.0557
90.00021311119812,-60.050034666554,PSF,0.883516,1.208557,1.217108,-0.435774,-0.397538,4329.7314,3482.1306,460.18555
90.0002131365152,-24.83518286938388,REX,0.186624,0.498049,0.920361,3.917956,4.667374,1746.0957,1046.1732,79.52942
90.00021316421439,-61.75263863995543,PSF,0.160125,0.144652,0.295706,0.308247,0.157118,1610.7673,1223.3363,216.1311
90.00021325630551,56.92528266130211,PSF,2.139957,7.42184,14.178102,10.187218,16.703733,578.01575,161.37192,69.43526
90.00021407885748,-36.19854423319609,PSF,0.028847,0.118355,0.26171,2.827844,4.169926,3558.02,2310.619,284.00024
90.0002144162907,-26.04070887454149,REX,0.712791,1.196215,1.466214,-0.270861,0.710744,1942.7285,1302.8278,134.1355
90.00021481390665,-43.25466490457845,EXP,0.536775,1.563902,4.135412,16.450039,12.127242,1119.8861,817.5156,86.434074
90.00021510782607,-34.48029723978379,REX,0.063384,0.157009,0.191975,1.059737,0.097045,1760.8638,1287.6431,165.25827
90.00021535837855,-25.0409691583369,EXP,0.226003,0.756622,1.28915,1.324856,1.369587,1336.5851,792.58594,72.17977
90.00021543852772,-47.08493774329854,PSF,0.075684,0.099202,0.092836,0.508995,-0.640232,4251.5015,3827.709,413.49075
90.0002154524714,-43.616427665017056,REX,0.192649,0.233786,0.478776,0.516033,-0.608626,1819.5076,1164.9868,140.81558
90.00021564674378,-54.88444080430029,PSF,0.017901,0.103608,0.139075,0.613222,-0.268054,6287.9106,3547.7686,423.70102
90.0002158055875,-48.697615455206936,PSF,0.03162,0.128907,0.091836,0.971309,1.170506,3754.3032,2834.841,279.1787
90.00021615145197,-23.33316893114471,PSF,0.126987,0.19398,0.334334,0.01589,-1.66946,1410.3986,1211.5262,103.59907
90.00021625652448,-33.84005639635545,DEV,0.512259,1.014746,6.053512,1.377071,-9.437619,3087.11,2349.1147,249.97855
90.00021640001383,-32.030343388124464,REX,0.063905,0.139706,0.100487,1.599196,1.96927,2960.7842,1886.2155,260.01932
90.00021687638493,-57.19884623032908,PSF,0.075138,0.097089,0.1371,1.458863,0.4533,3544.4556,2405.339,241.57434
90.00021689876256,-30.283254939753814,PSF,20.58544,68.06721,136.10129,71.7889,33.505634,920.9095,369.05164,91.93855
90.00021744246222,-51.39468822682956,REX,0.053258,0.15056,0.940768,6.505702,4.624024,1413.7576,871.2972,92.68275
90.00021770766136,-27.33738051270561,PSF,0.144129,0.167637,0.254614,-0.258401,-0.06621,1811.2872,1693.7336,143.28
90.00021790850599,-36.006816908482456,PSF,0.086108,0.222472,0.327591,0.90025,-1.382882,4073.6465,2588.0073,347.3327
90.00021794852505,-57.65947026111616,PSF,0.058631,0.08634,0.119066,4.686335,2.919384,4304.162,3996.8164,347.13962
90.00021800817953,-26.838707607494477,PSF,0.102098,0.110536,0.091369,1.634226,1.165223,2249.5317,1688.8441,75.954994
90.00021804265187,-46.65225981428316,REX,0.315236,0.901746,1.547698,1.614501,0.425359,1803.8982,1253.5632,153.7294
90.00021817508554,-48.10966849079656,REX,-0.021288,0.192171,0.246801,0.104131,0.579803,1831.8575,1469.9344,127.98151
90.00021822625106,-25.208890062721306,PSF,0.035656,0.200381,0.715412,3.304468,2.220851,2379.353,1535.9039,147.24054
90.00021883475036,-46.60308037640571,PSF,0.665153,0.662158,1.118252,-19.24504,4.72244,2412.288,2043.4667,269.0281
90.0002195617102,-38.45456639337113,REX,0.292894,0.559479,0.792706,-0.785785,-2.550613,1415.7395,989.7973,92.48759
90.00021963129502,-25.974728866465263,PSF,0.177731,0.187896,0.18956,2.298265,1.536575,1847.5771,1719.6117,108.5676
90.0002196475353,-51.87635598039842,EXP,0.678887,1.09173,1.371125,1.829441,-2.747702,2297.338,1664.2144,184.14021
90.00021974777286,-54.76567987911773,REX,0.179004,0.195571,0.491138,1.199241,1.562384,3080.171,1848.0138,191.85098
90.0002199700271,-27.78040104655119,REX,0.108766,0.274527,0.301715,0.121711,-2.920346,1353.4313,820.43134,95.20759
90.0002201274854,-27.47506239377388,PSF,0.064201,0.192509,0.169188,-1.020341,-1.643267,3032.6382,2230.6162,193.83646
90.00022030024392,-32.734656309117504,PSF,1.87867,2.814723,3.082648,0.434784,0.115491,3325.772,1984.4691,295.56717
90.00022048411412,-32.105419514993095,PSF,3.982482,14.248308,31.137423,16.588621,8.999007,1920.2013,896.2566,217.12921
90.0002208881864,-25.43938376165211,DEV,0.311755,0.889889,4.918065,27.224758,27.483963,781.9936,516.4336,24.843052
90.00022108117254,-31.490189332917677,PSF,0.123076,0.179481,0.314654,-0.17778,0.029454,3866.7993,2765.8247,392.52676
90.00022198125808,-35.70024396033414,REX,0.287603,0.290576,0.635245,1.5739,-0.662805,1694.1449,1326.6826,215.93292
90.00022226855778,-59.62699422865009,REX,0.057716,0.120389,0.346565,0.316201,-0.830326,3519.3909,2510.0544,271.64667
90.00022234173073,-25.690877742100668,PSF,0.112802,0.071327,0.171459,-0.496247,1.051769,3898.858,2856.5022,231.4487
90.00022254002806,-57.005602485038914,PSF,0.19413,0.18388,-0.051237,1.569661,1.987421,3556.0852,2825.05,246.17606
90.00022255600364,-58.09252814082375,EXP,0.910651,2.582588,4.338049,6.292195,3.668838,770.46484,517.13196,32.7448
90.00022280758158,-61.4571088892465,PSF,0.085012,0.204203,0.628556,2.745832,0.234745,2736.6377,1858.1417,242.05061
90.00022301677659,-23.26228298708289,PSF,0.031754,0.081011,1.324603,1.09941,-0.346695,1503.2162,1250.6512,100.446465
90.0002234946296,-28.659000102185647,REX,0.061611,0.202161,0.376167,0.329975,-1.47019,2251.1863,1488.9454,173.92354
90.00022367152893,-41.58007611046829,PSF,2.449817,9.889451,43.318623,28.931631,18.443876,1767.8177,895.75146,161.98422
90.00022444628549,60.73133260160377,PSF,0.32576,1.768754,7.164223,5.616074,3.506771,1377.9017,155.22101,79.49179
90.00022485927435,-46.50947246537243,PSF,0.130872,0.116675,0.143475,-4.314463,0.095539,2234.3884,1688.4567,184.003
90.0002248806627,-25.33772226491764,REX,0.162232,0.140115,0.112379,2.887727,5.959569,2579.5735,1749.5131,145.47435
90.00022491139208,-27.220152566327197,REX,0.084899,0.174035,-0.013575,-5.919424,-7.094992,2662.2039,1939.8782,153.01204
90.00022504392514,-47.8391892196144,REX,0.638358,1.692142,2.879149,4.738831,3.234423,2671.6194,1992.27,214.59479
90.00022507810145,-38.44268585506797,PSF,0.031307,0.099907,0.23708,-3.104505,-2.153115,3956.93,2845.601,327.70874
90.00022509949792,-30.11660045275684,REX,0.201267,0.399517,0.480572,3.095828,-1.047972,2422.4512,1384.4468,121.955795
90.00022587524246,-48.594203953262365,REX,0.218906,0.255772,0.481203,-0.043655,-0.308741,3242.5422,2523.0234,207.79994
90.00022620814455,-47.20022680605916,PSF,0.060262,0.11577,0.186636,0.392942,1.421362,3068.4832,3012.2683,331.98407
90.0002266715766,-32.83113235624992,REX,0.071704,0.197988,0.278435,1.840039,0.387029,1156.5146,810.9636,82.92336
90.00022707311015,-37.21239239534789,PSF,0.008036,0.123132,0.872625,1.019318,0.940714,2918.775,2460.0225,293.12668
90.00022720626639,-57.81485212550763,PSF,0.102655,0.135947,0.073335,-0.416644,-0.339966,3224.2827,2921.5825,305.87143
90.00022739983304,-30.384186798374,REX,0.248107,0.343449,0.962856,0.571137,2.544645,2904.4993,1693.6205,209.14307
90.00022763721358,-44.74920746824249,PSF,0.047022,0.125816,0.156105,-0.194277,-2.624175,2560.0415,3001.5046,365.60858
90.00022781732483,-53.59838176325626,PSF,0.121372,0.069759,0.014441,-0.313293,-2.300228,4405.8745,3080.5186,346.77783
90.0002278764173,-37.708023672929926,SER,0.979471,1.972672,4.290504,3.239235,0.81644,762.28925,517.5361,60.425003
90.00022793934154,-28.198712858637773,PSF,0.238714,0.41961,1.68539,6.680746,5.344898,2536.9067,2386.478,253.71013
90.00022812421938,-29.90355361128689,REX,0.089942,0.426746,3.112788,16.983805,12.460699,3376.4868,2032.088,173.9766
90.00022813555526,-23.41150408235601,PSF,0.030636,0.130621,2.112498,2.158833,0.906754,1769.1508,1212.4043,98.69177
90.00022862669024,-33.18082369512341,PSF,0.031835,0.074819,0.201108,0.652566,0.73137,5283.9062,3618.213,370.68082
90.00022869335007,-58.83626087774832,PSF,0.135448,0.119262,0.258642,0.63791,-0.110483,4133.084,3328.068,364.91644
90.00022875720612,-30.263505525690476,REX,0.19563,0.284717,0.607135,-0.251265,-2.181132,3347.9895,1947.2115,179.26103
90.0002289768104,60.763935064570965,REX,0.837795,2.729368,1.212603,-13.138805,-11.634905,56.813107,13.82202,4.122367
90.00022929920928,-39.760595005725335,REX,0.026191,0.15508,1.618795,1.69256,5.888426,2517.9294,1438.1454,220.88309
90.00022949138463,-47.57950668610919,PSF,1.107931,4.331759,11.515636,7.749094,2.872897,3241.6282,2205.1145,255.90282
90.00022953507431,-52.83270987539173,REX,0.071584,0.202309,0.279346,-0.26164,2.227238,2538.687,1411.9701,212.74171
90.00022967289631,-33.67031855585273,REX,0.123809,0.163008,0.238538,2.505602,2.333294,2895.7573,2205.2861,189.89084
90.00022973995291,-45.84038963870066,PSF,0.062647,0.070245,0.162986,-0.428426,-0.552599,4415.2246,3739.0754,488.35718
90.00022982674902,-49.83357845487078,REX,0.773251,1.448222,1.899857,1.988355,3.172035,2412.3284,1631.8413,125.42618
90.00022996768296,-52.0571418474081,SER,6.059493,19.373106,41.27444,45.798588,32.07781,1244.1278,626.29175,87.34753
90.00023008512002,-57.398638743976,PSF,0.065831,0.069219,0.12081,-1.916146,2.635633,4570.649,3022.6157,355.86487
90.00023025295064,-41.87804167709377,EXP,0.160451,0.494868,1.589656,6.605458,3.934493,1029.5203,1135.9779,151.4591
90.00023043019858,-45.04306005591248,REX,1.176921,2.284333,5.721946,15.749809,13.591378,1122.2579,964.0285,105.60532
90.00023089360958,-46.220571789720864,DEV,0.427566,1.943286,6.911726,20.66752,7.755304,965.8452,648.119,61.126316
90.0002310781715,-59.191043791573726,PSF,0.129267,0.194876,0.208707,0.088018,0.43011,4627.951,3335.4238,396.30353
90.00023108763573,-48.68676748379546,PSF,-0.014856,0.086035,0.250649,0.377281,0.33479,4319.785,3312.9949,302.2919
90.00023117908286,-56.270279642599824,REX,0.107979,0.116047,0.185752,-0.218822,-0.348985,3813.038,2687.7146,244.20859
90.00023124879077,-54.80626488429692,REX,0.094068,0.137676,0.22354,0.325932,-1.206542,4166.6167,2545.9905,286.8931
90.0002312513022,-38.65677267617997,PSF,0.027817,0.185208,1.288446,1.272557,-0.280386,3638.8643,2459.8828,283.093
90.0002314069305,-57.09963517412952,EXP,0.133539,0.56924,2.611603,13.878076,7.861103,1753.892,1336.3314,94.3031
90.00023141721452,-38.772535888058194,PSF,0.095421,0.247966,0.369854,0.119563,1.248276,3787.7224,2900.9626,335.43338
90.00023181249549,-43.68883266983786,REX,0.079481,0.115652,0.271887,1.292115,1.699666,2523.9487,1871.0758,196.08725
90.00023184527258,-38.51394970275164,EXP,0.162356,0.391357,0.963964,1.631533,1.201778,2573.295,1796.3274,170.96614
90.00023207767616,-27.201321503746662,EXP,0.266216,0.400719,1.195622,2.332474,2.028868,1741.0414,1261.9406,91.24152
90.00023228956042,-56.46660876315576,REX,0.141154,0.076428,0.105347,-0.238096,-1.169362,4602.4707,3131.0012,230.42767
90.00023244556557,-60.74107174011918,PSF,0.069387,0.094302,0.201126,0.436661,1.111838,3509.7922,2195.4414,331.6659
90.00023249548808,57.165076525098925,PSF,0.118239,0.276095,0.482926,-0.190939,-0.757439,687.82733,240.1915,132.7233
90.00023288810061,59.75069729316811,DEV,0.537414,1.163743,2.847151,12.937116,14.23901,447.8386,35.755917,42.164196
90.00023295163604,-50.01277862981929,REX,0.466403,2.490828,5.566764,8.550097,4.785851,3465.6665,1991.6892,201.81786
90.00023320110539,-33.72420277257669,DEV,0.391486,0.855489,1.344919,6.85109,9.032121,2046.1627,1470.9596,156.96437
90.00023338043785,-39.83121197635671,PSF,1.642759,6.137753,15.569829,9.186233,5.039141,2640.468,1279.4791,209.08377
90.00023351848252,57.68920428982728,DEV,0.257579,0.44597,3.963358,22.557114,14.66461,428.80078,99.54335,34.264748
90.00023369318426,-56.2384304150781,EXP,0.488843,1.084152,1.436444,0.645959,1.951411,4184.8164,2865.3638,270.5374
90.00023384083829,-32.42341513934001,PSF,0.03921,0.084626,0.086138,-0.366652,-1.692677,4359.0645,3392.0022,340.37695
90.00023403997055,-49.22801732626597,PSF,2.518155,10.125234,44.922756,29.827831,17.89903,1287.75,672.0396,97.51994
90.00023413020959,-36.18813704114525,PSF,0.077828,0.180059,0.23064,1.668458,2.988656,3187.205,2210.5159,308.07086
90.00023423253029,-48.0173680327969,REX,0.272726,0.278096,-0.011444,-5.24249,-5.110519,865.51086,471.85208,45.658653
90.00023436526187,-47.45903131186997,PSF,0.169248,0.207473,0.301668,0.736889,0.515237,4665.6543,3998.2356,420.33453
90.00023465366337,-57.06591655789554,EXP,0.265092,0.255906,0.186554,-0.045704,0.706466,1364.063,922.85706,77.36304
90.00023465429359,-57.897451532497136,PSF,0.108795,0.063202,0.118667,0.910561,-1.949055,4523.4395,3622.3499,306.30957
90.00023569047202,-59.345221609542335,PSF,0.044841,0.110454,0.112864,1.112489,2.217559,3692.7258,3142.7104,315.27283
90.00023603673802,-29.728834840642957,PSF,2.280917,6.970795,12.674774,58.561623,37.089874,1852.398,891.5237,164.4102
90.0002361378913,-38.44431640156444,REX,0.051834,0.552086,2.398685,3.769663,0.866141,3435.9495,2077.7227,249.33473
90.00023632459322,-49.62112249012957,PSF,0.014686,0.128462,0.292473,-0.035754,-0.671684,3783.6748,3043.7087,257.43253
90.00023636682465,-53.21478575992995,PSF,0.041073,0.22139,0.818832,-0.137517,-0.819438,2964.2065,1601.2848,199.27829
90.00023639827786,-39.86105325438288,PSF,101.22499,153.93512,170.84279,45.809345,22.448582,195.1451,147.06601,84.186325
90.00023656479063,-61.695867060123696,REX,0.081884,0.22069,0.126462,0.252139,-1.152549,1497.7064,972.901,126.48056
90.00023691606623,-44.2619811670094,PSF,0.118684,0.234248,0.288262,0.108057,-0.345699,2746.061,2918.798,325.35986
90.00023698401836,-36.97193596963713,PSF,0.072942,0.229337,0.417227,1.393348,-2.931714,2793.1394,1817.0221,180.693
90.00023715989056,-27.02456261448576,REX,2.027548,4.663245,10.622496,32.372444,17.886913,965.2281,582.3517,48.856247
90.0002372583606,-36.710403198889686,REX,0.298782,0.443802,1.137137,6.18075,8.564302,3197.2456,2366.0479,256.62436
90.00023753324133,-40.385726482405374,PSF,0.070935,0.082468,0.187633,0.261847,-1.448428,5284.7725,3456.1619,335.88712
90.00023762426073,-49.721425449899954,PSF,0.151486,0.19808,0.291228,0.2502,0.486333,5473.0547,4007.8303,367.15277
90.00023792099232,-45.01476978501768,PSF,0.232231,0.997989,6.042043,4.532788,1.537025,3342.6458,2750.1196,368.04825
90.00023809033651,-53.086823907437655,PSF,0.054529,0.14032,0.124656,0.408241,0.308101,4289.698,2975.1519,330.28247
90.00023873727933,56.52142669548568,PSF,0.058533,0.067269,0.725218,2.356326,-0.384937,755.19855,222.51141,80.31328
90.00023908963932,-46.85003736416016,PSF,0.058994,0.095076,0.201544,-0.150115,1.198769,4291.9297,3702.7744,422.3454
90.00023920845814,-48.91038844440493,REX,0.124574,0.06759,0.181706,-0.109932,-0.434207,2003.8622,1362.9255,81.8302
90.00023938913716,-40.63511483730983,DEV,0.137163,0.448383,0.78212,0.316862,-0.983225,3324.8303,2371.6262,200.97252
90.00024044638899,-45.75332394221763,EXP,1.093609,1.652713,2.14465,-1.7863,-0.368,1624.4108,1232.9231,167.46556
90.0002406292364,-29.115380542083628,REX,0.106429,0.15454,0.388595,1.121778,2.140315,3160.2317,1906.5709,134.69785
90.00024087659895,-50.39351093149179,REX,0.013089,0.101502,0.203215,-1.200054,0.598539,4674.031,3453.4895,270.75183
90.00024169642893,-42.3226088473875,PSF,0.043668,0.116732,0.094054,-0.1936,-1.53029,4372.4624,2830.228,390.95154
90.0002419224413,-38.134904587292034,PSF,3221.7212,4524.1626,4754.484,1270.8225,701.7464,0.298315,0.159259,0.045374
90.00024192772325,57.43759628826864,PSF,0.450196,0.782132,1.047604,0.537224,0.269671,751.5262,310.43112,179.44576
90.00024222131127,-51.8964921958841,PSF,0.054064,0.095255,0.081204,-0.738597,-1.601286,4406.4106,3198.193,452.9782
90.00024271500935,-30.119022323862048,EXP,0.338297,0.524448,0.959454,2.420608,-2.480555,1550.5691,875.5629,74.42963
90.00024390292842,-39.09616068870557,REX,0.182509,0.495438,0.82502,-1.294892,-2.880874,2094.866,1657.2047,186.94836
90.00024405695227,-28.234312715456102,PSF,250.4803,369.71515,411.98868,113.5279,56.413223,93.23308,72.66751,34.17875
90.00024416589119,-38.015444626353926,PSF,1.584796,5.938358,16.488756,11.33712,8.580042,3960.8914,2299.1187,308.54202
90.00024420692259,-60.15942770489963,PSF,2.311758,9.018392,26.920801,19.125368,11.881734,2183.397,1144.4581,184.19415
90.0002445478705,-35.30506150430894,PSF,0.083931,0.138118,-0.02925,1.979165,3.067938,2245.7563,1883.2463,346.45175
90.00024493532084,-32.28698926904552,PSF,0.060709,0.161906,0.124595,-0.979353,0.166009,3872.821,2450.7776,384.8961
90.0002452629654,-36.41135103199801,PSF,0.097541,0.196932,0.204663,0.864726,-0.63393,3236.1562,1890.6265,236.16144
90.00024571903727,-26.532418563634074,PSF,6.903105,25.33493,77.26181,46.647144,28.93637,964.2516,417.37756,61.50049
90.00024583694046,-49.1034159825677,PSF,0.76131,3.207513,14.435145,9.15227,5.606711,1815.8564,1650.1125,206.36726
90.00024609623661,-25.164083038833088,PSF,0.03263,0.132771,0.189856,4.06304,3.857466,3339.8433,2305.2488,174.84332
90.00024642943465,-37.79088111802657,REX,2.019453,3.165473,4.185659,0.895706,0.284363,1205.1036,1017.45746,105.63024
90.00024673564127,-47.769004443424,REX,0.618122,1.181502,2.089207,5.537208,2.316468,3693.6597,2846.5244,301.66693
90.00024699494399,57.54640704392151,PSF,0.259053,0.738629,1.298794,0.148829,1.062939,866.46643,217.06592,84.574684
90.00024709065742,-59.65160350214105,PSF,0.062684,0.086497,0.307318,-0.023969,-1.32423,4516.2207,3109.652,364.93542
90.00024718540143,-25.317872532991807,REX,0.106256,0.16769,0.451928,1.304482,-1.117004,2101.9355,1467.6857,89.60053
90.000247577301,-28.26253086324419,PSF,0.077669,0.0581,0.181881,-1.072114,0.480523,4064.317,2840.752,316.89734
90.00024782758094,-28.82542287958206,PSF,1.185392,4.728821,21.070992,14.598636,9.213131,3097.5298,1680.7692,195.41476
90.00024818949973,-36.06268800870821,PSF,0.081941,0.068018,0.221675,-1.267163,-2.394995,3739.7854,2513.4846,341.50073
90.00024821964838,-30.21468485440813,PSF,0.768778,3.337898,16.322327,12.177863,7.227255,4299.7637,2207.394,205.05484
90.00024855346447,-31.712886396581144,REX,0.096506,0.161668,0.17992,-0.119529,-1.478704,3309.3164,2136.066,273.69647
90.00024867546307,-30.24400787634653,REX,0.162724,0.179842,0.213729,1.08784,0.742547,1141.9037,640.88947,52.749012
90.00024874805196,-44.87651301726414,PSF,0.106614,0.508303,4.02457,5.95294,1.641119,3210.9272,2797.118,336.46182
90.00024876907493,-55.46184218197511,PSF,-0.017093,0.018783,0.455076,-0.596095,-3.363857,6309.658,3508.6323,430.47495
90.000248889079,-47.14009798244776,PSF,0.094516,0.089481,0.204624,-1.440613,-0.119612,3574.306,3081.2922,380.75604
90.00024891336125,-33.03127408184217,PSF,0.052482,0.105112,-0.041152,1.147321,-1.516573,3768.3604,2644.3372,304.14288
90.00024895084756,-41.50436835675736,PSF,0.043073,0.128874,0.125439,-0.511387,-1.236459,3215.7102,2480.3948,226.98871
